student,type,id,cml_max_r,base_relative_max,group,type_label
ctrlC_ref,ctrlC_ref,gsm8k-92,-0.2052633454203434,0.2919850056118176,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-93,-0.6004462640263132,-0.038992719967545164,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-94,-0.46531674221275976,-0.0237902185269232,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-95,-0.39928434586544714,0.09223732009305097,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-96,-1.0421916448041553,0.45230783944251596,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-97,-1.0561582189158998,0.29529286562568235,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-98,-0.5728719975041574,0.15310949265183849,human-reference null,Human-ref control
ctrlC_ref,ctrlC_ref,gsm8k-99,-0.7756296798563044,0.13591683884182104,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-0,-1.0213755708813186,0.5640917710975422,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-1,-1.272678999218504,0.2816884881277655,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-10,-0.5479035029931929,0.15432097742944273,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-100,-0.5388555898821845,0.020023498657596006,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-101,-0.6967599338832478,0.27708571904901746,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-102,-1.090038621617513,0.3238627906134979,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-103,-0.7862065818744843,0.01896361895392884,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-104,-0.45471047188277325,-0.09819307208142047,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-105,-0.9665945354825488,0.4441552626239855,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-106,-0.6941266808307527,0.016771296674808145,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-107,-0.5157511464868397,0.06199924251838351,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-108,-0.7885664971458428,-0.1725006912771947,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-109,-1.0910377139487086,-0.06177409316058724,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-11,-0.3426727299088085,0.08287872237248695,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-110,-0.3067705074833774,0.25312276974850845,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-111,-0.7521741520314273,-0.12660485635363228,human-reference null,Human-ref control
ctrlC_ref_s1,ctrlC_ref,gsm8k-112,-0.78828798683374,0.22325078220568706,human-reference null,Human-ref control
